OID_,TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,TRAN_JB,TRAN_HH,COMP_AUTO,COMP_TRAN,AUTO_JB_WT,AUTO_HH_WT,TRAN_JB_WT,TRAN_HH_WT
,487,110487,419.420000000000016,817.799999999999955,371.699999999999989,150478,108461,321,264,141362,309,123061168,40314930,262801,97968
,488,110488,465.259999999999991,992.700000000000045,243.500000000000000,197078,135452,418,264,189061,398,195639036,32982549,415005,64290
,489,110489,252.900000000000006,80.799999999999997,321.500000000000000,180670,125154,0,0,141360,0,14598161,40236930,0,0
,490,110490,1478.970000000000027,1782.000000000000000,1286.200000000000045,130798,104945,0,0,122899,0,233082154,134980359,0,0
,491,110491,1941.490000000000009,1932.000000000000000,38.799999999999997,121050,96430,0,0,120752,0,233868501,3741473,0,0
,492,110492,292.230000000000018,958.200000000000045,555.000000000000000,159978,124981,6575,4264,150845,5972,153290578,69364481,6300523,2366776
,493,110493,318.660000000000025,1199.299999999999955,666.799999999999955,159349,122950,9504,5661,150135,8531,191107449,81982862,11398039,3775033
,494,110494,323.389999999999986,921.299999999999955,174.699999999999989,150468,117266,3127,1870,147028,2997,138626427,20486398,2881143,326668
,495,110495,246.810000000000002,622.299999999999955,237.300000000000011,144989,113202,0,0,138994,0,90226876,26862829,0,0
,496,110496,329.139999999999986,924.700000000000045,699.799999999999955,153141,116257,8834,4733,141497,7539,141609888,81356755,8168571,3312092
,497,110497,291.470000000000027,1110.799999999999955,1562.799999999999955,170350,124130,15979,7954,149011,12274,189225051,193989602,17749657,12430561
,498,110498,309.579999999999984,885.200000000000045,156.500000000000000,169108,126503,3211,1677,164963,3061,149694150,19797760,2841936,262423
,499,110499,506.889999999999986,1442.700000000000045,571.000000000000000,156490,114960,4096,1959,148418,3680,225768384,65642021,5908839,1118597
,500,110500,303.240000000000009,680.500000000000000,77.500000000000000,156876,119157,0,0,154427,0,106753834,9234661,0,0
,501,110501,314.930000000000007,494.500000000000000,568.000000000000000,188068,137206,0,0,167121,0,92999558,77932982,0,0
,502,110502,319.920000000000016,880.299999999999955,178.000000000000000,168304,126994,0,0,163770,0,148157796,22604917,0,0
,503,110503,326.360000000000014,923.799999999999955,963.299999999999955,194546,142417,0,0,174287,0,179721133,137190141,0,0
,504,110504,348.459999999999980,2681.199999999999818,1465.500000000000000,181667,130840,16098,9048,168964,14336,487084785,191746109,43161915,13259586
,505,110505,373.689999999999998,2911.000000000000000,4653.800000000000182,180508,129989,14642,8891,155574,11804,525459707,604943302,42623215,41378256
,506,110506,1757.299999999999955,10.300000000000001,286.500000000000000,125426,98326,0,0,99835,0,1291885,28170472,0,0
,507,110507,607.669999999999959,1220.700000000000045,10.000000000000000,197559,145394,0,0,197300,0,241160024,1453940,0,0
,508,110508,464.870000000000005,474.800000000000011,333.000000000000000,177471,131164,0,0,163602,0,84263337,43677763,0,0
,509,110509,483.199999999999989,880.200000000000045,18.500000000000000,158233,119491,0,0,157743,0,139277085,2210587,0,0
,510,110510,377.319999999999993,575.700000000000045,781.700000000000045,174423,129013,0,0,153858,0,100415213,100849835,0,0
,511,110511,255.849999999999994,744.000000000000000,7.000000000000000,178250,131934,1619,1087,177985,1616,132617704,923539,1204208,7612
,512,110512,402.329999999999984,979.200000000000045,4609.300000000000182,165524,121519,8585,5854,132891,6560,162080780,560116148,8406286,26982628
,513,110513,345.149999999999977,3684.699999999999818,5044.800000000000182,194635,140946,20353,11756,170210,16442,717171905,711044456,74996092,59307096
,514,110514,238.479999999999990,834.000000000000000,311.300000000000011,183353,134554,9083,5334,174307,8388,152916340,41886552,7575497,1660595
,515,110515,286.449999999999989,2062.800000000000182,1416.000000000000000,205277,147623,20754,11467,188269,18015,423445998,209033895,42811765,16237890
,516,110516,1139.329999999999927,1246.799999999999955,437.000000000000000,165422,122037,0,0,157784,0,206248226,53330039,0,0
,517,110517,390.870000000000005,723.299999999999955,86.000000000000000,207924,150180,1928,1308,204022,1886,150391714,12915439,1394579,112491
,518,110518,271.240000000000009,100.500000000000000,1722.200000000000045,217637,153751,1603,1089,159332,1134,21872553,264789309,161078,1874985
,519,110519,428.920000000000016,588.200000000000045,24.000000000000000,195564,142057,4,1,194265,4,115030547,3409361,2393,32
,520,110520,421.610000000000014,439.500000000000000,781.700000000000045,215216,152290,12,4,182481,8,94587514,119045375,5394,3132
,521,110521,486.069999999999993,360.300000000000011,18.300000000000001,173729,125856,0,0,172292,0,62594650,2303169,0,0
,522,110522,489.399999999999977,583.299999999999955,282.500000000000000,186905,131645,0,0,174309,0,109021679,37189793,0,0
,523,110523,657.549999999999955,829.799999999999955,274.800000000000011,175724,124267,0,0,167081,0,145816052,34148607,0,0
,524,110524,119.989999999999995,1351.000000000000000,1616.299999999999955,201199,138571,20523,8758,174786,15561,271819357,223972155,27726323,14155634
,525,110525,308.420000000000016,2262.500000000000000,1233.000000000000000,178844,123749,18185,7161,165105,15436,404634877,152581986,41143061,8829701
,526,110526,344.240000000000009,2556.000000000000000,5618.199999999999818,169745,116534,16725,7800,139274,11614,433867866,654710321,42748026,43819847
,527,110527,347.399999999999977,3611.500000000000000,10321.299999999999272,170236,119932,12785,7187,138276,9229,614808364,1237851321,46171618,74182685
,528,110528,451.029999999999973,2170.000000000000000,840.700000000000045,169737,117622,10620,3378,159781,9236,368329926,98885096,23045788,2839624
,529,110529,580.350000000000023,814.200000000000045,1054.500000000000000,197225,138856,0,0,171473,0,160580408,146423244,0,0
,530,110530,479.740000000000009,2255.300000000000182,1065.799999999999955,180805,129187,11060,5030,169260,9711,407769288,137687036,24943920,5360779
,531,110531,191.550000000000011,435.699999999999989,118.700000000000003,174619,125471,3537,2017,167619,3321,76081423,14893466,1541128,239434
,532,110532,374.290000000000020,953.299999999999955,90.500000000000000,197134,137550,0,0,193874,0,187927539,12448289,0,0
,533,110533,465.560000000000002,1153.200000000000045,35.200000000000003,178140,125134,307,200,177171,305,205430603,4404726,354156,7046
,534,110534,552.620000000000005,1204.500000000000000,150.800000000000011,196134,137086,0,0,191947,0,236243900,20672514,0,0
,535,110535,680.779999999999973,1969.000000000000000,986.799999999999955,193973,136454,1954,1271,180513,1794,381933327,134653187,3848155,1254030
,536,110536,371.220000000000027,482.000000000000000,18.300000000000001,208655,144948,1225,658,207214,1212,100571686,2652549,590228,12033
,537,110537,361.240000000000009,577.299999999999955,18.300000000000001,222471,153387,2570,1448,221161,2549,128432431,2806984,1483813,26493
,538,110538,216.060000000000002,932.200000000000045,402.699999999999989,193027,139426,12790,7224,181854,11630,179939706,56146834,11922554,2909217
,539,110539,207.090000000000003,949.000000000000000,1581.000000000000000,188792,135996,8666,5648,162190,7145,179164002,215008916,8224292,8928775
,540,110540,73.489999999999995,438.500000000000000,1132.000000000000000,211666,151685,17029,11962,174990,13930,92815722,171707409,7467183,13540425
,541,110541,286.550000000000011,1758.700000000000045,724.700000000000045,188754,136377,10944,6966,178238,10146,331961301,98832210,19248007,5048281
,542,110542,836.779999999999973,2104.199999999999818,697.700000000000045,199084,142152,2657,1801,189511,2514,418912288,99179308,5591900,1256701
,543,110543,434.589999999999975,1871.700000000000045,565.299999999999955,186624,135470,11555,7756,178670,10964,349303274,76581290,21627546,4384724
,544,110544,860.320000000000050,1891.000000000000000,452.199999999999989,192823,137500,1544,1038,185784,1480,364627895,62177395,2920072,469215
,545,110545,424.819999999999993,984.200000000000045,2694.800000000000182,193531,137961,10531,7539,158780,8660,190473665,371776702,10364680,20316307
,546,110546,665.679999999999950,2213.800000000000182,86.200000000000003,195014,138716,2108,1583,193708,2096,431720985,11957328,4667433,136434
,547,110547,385.060000000000002,900.299999999999955,3.500000000000000,221959,152754,2645,2035,221796,2644,199830004,534640,2381716,7123
,548,110548,237.479999999999990,841.299999999999955,467.699999999999989,219708,154848,9080,6409,203291,8404,184840165,72422438,7639291,2997696
,549,110549,256.829999999999984,822.799999999999955,739.200000000000045,210714,148126,7467,5426,188566,6745,173375523,109494497,6144248,4010598
,550,110550,270.149999999999977,642.500000000000000,183.000000000000000,215125,148337,2289,1779,205245,2214,138218107,27145645,1470888,325539
,551,110551,302.449999999999989,500.699999999999989,1734.700000000000045,206640,142535,5286,3817,163135,4289,103464734,247256230,2646726,6621814
,552,110552,380.930000000000007,668.200000000000045,465.000000000000000,211453,144513,4589,2999,191514,4115,141292751,67198458,3066269,1394732
,553,110553,849.309999999999945,1431.500000000000000,175.199999999999989,216531,145215,0,0,211580,0,309964552,25441667,0,0
,554,110554,456.629999999999995,919.000000000000000,171.199999999999989,216809,149506,7815,5312,209946,7559,199247841,25595344,7181581,909465
,555,110555,438.750000000000000,1233.500000000000000,191.699999999999989,198403,136509,2858,1833,193046,2769,244729616,26168763,3524972,351449
,556,110556,359.850000000000023,605.200000000000045,580.299999999999955,230181,153514,5841,3319,201899,4910,139305737,89084307,3534883,1925902
,557,110557,277.069999999999993,944.000000000000000,96.000000000000000,213652,143024,4362,1493,209529,4194,201687746,13730260,4117572,143348
,558,110558,361.519999999999982,888.299999999999955,521.000000000000000,227039,150630,9457,5386,206915,8385,201679161,78478452,8400295,2806243
,559,110559,353.399999999999977,559.799999999999955,101.000000000000000,211953,141464,5237,2797,204969,4995,118651382,14287873,2931689,282526
,560,110560,179.990000000000009,104.700000000000003,1070.700000000000045,208884,138608,11702,6756,148323,7440,21870198,148408056,1225231,7233503
,561,110561,248.180000000000007,373.199999999999989,23.800000000000001,191374,126537,8991,3948,188948,8803,71420915,3011584,3355571,93961
,562,110562,196.520000000000010,17.000000000000000,4582.500000000000000,167565,109112,16781,8743,109466,8791,2848597,500006752,285283,40062773
,563,110563,953.340000000000032,1436.500000000000000,1170.299999999999955,175486,115647,0,0,155629,0,252086073,135341699,0,0
,564,110564,453.009999999999991,3170.500000000000000,5336.100000000000364,234720,155780,1769,456,194743,1104,744178244,831256900,5609866,2430889
,565,110565,179.189999999999998,226.800000000000011,4023.500000000000000,223814,145854,23340,11701,152453,12686,50760981,586844318,5293432,47080400
,566,110566,657.320000000000050,573.799999999999955,60.200000000000003,177599,116948,0,0,173953,0,101906405,7040245,0,0
,567,110567,509.060000000000002,528.299999999999955,96.799999999999997,200812,131722,3176,1080,193870,2966,106088872,12750665,1678068,104592
,568,110568,498.029999999999973,453.500000000000000,1487.299999999999955,184794,120183,5276,1782,141725,2947,83804179,178747556,2392547,2650571
,569,110569,385.019999999999982,3.000000000000000,0.000000000000000,163332,107165,0,0,163332,0,489997,0,0,0
,570,110570,218.280000000000001,432.800000000000011,2748.699999999999818,212351,136541,10686,4784,152103,5996,91905416,375309906,4624983,13150548
,571,110571,199.389999999999986,272.699999999999989,1610.000000000000000,224499,139778,12114,5268,158200,6757,61220983,225042950,3303392,8482122
,572,110572,119.680000000000007,277.300000000000011,274.699999999999989,223520,141820,13045,5288,192759,10124,61982037,38958012,3617307,1452677
,573,110573,198.330000000000013,457.300000000000011,4.300000000000000,209641,129712,7439,3237,209185,7415,95868686,557763,3401884,13921
,574,110574,187.629999999999995,441.300000000000011,1.800000000000000,181082,115359,6638,2872,180919,6629,79911334,207646,2929425,5170
,575,110575,361.879999999999995,20.699999999999999,9.199999999999999,176248,114905,0,0,163171,0,3648337,1057125,0,0
,576,110576,306.389999999999986,21.199999999999999,3635.300000000000182,159269,96309,0,0,96905,0,3376496,350111741,0,0
,577,110577,539.539999999999964,190.699999999999989,3508.699999999999818,183925,107427,0,0,113689,0,35074519,376929068,0,0
,578,110578,344.040000000000020,758.200000000000045,2.700000000000000,202335,126862,9796,4678,202171,9785,153410264,342526,7427174,12629
,579,110579,216.479999999999990,576.799999999999955,130.300000000000011,192982,117981,5964,3470,183904,5662,111312057,15372940,3439756,452196
,580,110580,209.409999999999997,653.000000000000000,8.800000000000001,195097,119276,6561,3797,194480,6538,127398604,1049628,4284115,33415
,581,110581,205.560000000000002,454.300000000000011,22.300000000000001,225282,136232,4577,2823,222695,4526,102345611,3037966,2079281,62949
,582,110582,186.500000000000000,452.000000000000000,84.200000000000003,218832,132866,7897,4810,210065,7582,98911916,11187299,3569591,405005
,583,110583,210.189999999999998,608.000000000000000,122.000000000000000,206308,125423,6839,4226,197493,6554,125435480,15301630,4158283,515608
,584,110584,279.399999999999977,233.699999999999989,9.500000000000000,290401,172697,0,0,287554,0,67866632,1640624,0,0
,585,110585,154.969999999999999,448.699999999999989,1685.500000000000000,272635,162140,20125,9424,195726,12677,122331437,273287009,9029942,15884447
,586,110586,122.500000000000000,0.000000000000000,772.299999999999955,264012,156840,20266,9302,156840,9302,0,121127790,0,7184294
,587,110587,284.750000000000000,29.800000000000001,10.699999999999999,241299,143507,0,0,223737,0,7190705,1535523,0,0
,588,110588,405.139999999999986,763.799999999999955,29.699999999999999,264195,157028,2599,1263,261714,2569,201792342,4663723,1985482,37525
,589,110589,109.719999999999999,256.699999999999989,1134.299999999999955,212354,128864,6727,3795,151467,4589,54511276,146170016,1726912,4304753
,590,110590,115.930000000000007,596.700000000000045,897.700000000000045,243103,147327,10010,6069,197285,8125,145059401,132255383,5972920,5448444
,591,110591,109.069999999999993,317.699999999999989,2.200000000000000,233085,141792,10440,6477,232701,10424,74051037,311943,3316846,14250
,592,110592,123.040000000000006,470.199999999999989,2388.800000000000182,258453,156048,7175,4217,181043,4939,121524721,372766720,3373776,10073914
,593,110593,128.330000000000013,752.000000000000000,1426.299999999999955,245264,148912,9832,6034,193597,7795,184438228,212392618,7393850,8606055
,594,110594,129.379999999999995,400.800000000000011,312.300000000000011,236378,144053,10385,6321,206646,9076,94740201,44987627,4162310,1973996
,595,110595,95.959999999999994,300.300000000000011,227.500000000000000,237503,142865,8895,4623,207605,7545,71322257,32501720,2671064,1051781
,596,110596,98.370000000000005,389.800000000000011,45.200000000000003,231690,140277,10397,6158,225655,10117,90312763,6340509,4052819,278331
,597,110597,98.680000000000007,298.500000000000000,235.000000000000000,251478,152647,11817,6969,219428,10245,75066164,35872066,3527450,1637821
,598,110598,419.579999999999984,991.799999999999955,183.500000000000000,208944,128162,5714,3572,200756,5497,207230227,23517655,5666875,655449
,599,110599,440.160000000000025,16.699999999999999,279.000000000000000,280618,154345,0,0,165635,0,4686317,43062177,0,0
,600,110600,404.949999999999989,119.500000000000000,1244.200000000000045,265676,150551,0,0,166221,0,31748337,187315873,0,0
,601,110601,283.579999999999984,468.199999999999989,36.000000000000000,284123,163393,2911,1353,278718,2841,133026569,5882146,1363024,48708
,602,110602,246.539999999999992,602.200000000000045,169.199999999999989,279260,161697,3680,1517,262068,3364,168170468,27359180,2216062,256703
,603,110603,517.639999999999986,80.000000000000000,3732.300000000000182,313207,172871,9850,4030,177638,4227,25056524,645207923,788013,15040198
,604,110604,350.360000000000014,255.500000000000000,881.299999999999955,323277,185119,16186,6923,229647,9908,82597355,163144994,4135412,6101488
,605,110605,236.030000000000001,993.200000000000045,769.299999999999955,288658,171712,9573,4719,251149,8016,286695209,132098251,9507505,3630410
,606,110606,196.030000000000001,797.299999999999955,1326.700000000000045,252975,149171,11937,7210,200703,9556,201696943,197905778,9517112,9565147
,607,110607,196.400000000000006,885.200000000000045,442.199999999999989,228952,137474,13441,7623,207598,12083,202668610,60791138,11897854,3371033
,608,110608,91.439999999999998,0.000000000000000,2724.300000000000182,293747,171537,15109,8707,171537,8707,0,467319136,0,23719665
,609,110609,148.620000000000005,972.299999999999955,820.500000000000000,289030,169026,14746,7393,248266,12248,281024264,138685602,14337673,6065610
,610,110610,107.450000000000003,741.299999999999955,1674.000000000000000,275171,161357,15847,8162,209246,11395,203984059,270111361,11747215,13662835
,611,110611,181.069999999999993,811.500000000000000,2091.500000000000000,255760,150735,13168,7921,191583,9961,207549304,315263054,10685804,16566022
,612,110612,268.029999999999973,853.000000000000000,3.000000000000000,219793,131097,7699,4699,219603,7692,187483394,393291,6566995,14096
,613,110613,265.519999999999982,607.500000000000000,0.500000000000000,195894,117665,4424,2349,195855,4423,119005660,58832,2687613,1174
,614,110614,175.120000000000005,401.699999999999989,6553.800000000000182,238459,140797,9382,6855,149719,7086,95789047,922756663,3768570,44925676
,615,110615,260.540000000000020,638.200000000000045,123.799999999999997,220038,130068,6042,3864,210524,5812,140428232,16102360,3856071,478323
,616,110616,353.209999999999980,670.799999999999955,42.200000000000003,193945,117052,6119,3352,191105,6017,130097989,4939585,4104870,141463
,617,110617,1530.660000000000082,0.000000000000000,3.200000000000000,267843,147308,0,0,147308,0,0,471385,0,0
,618,110618,629.639999999999986,1514.799999999999955,1475.000000000000000,297064,162555,8529,2659,246961,6343,449991857,239768788,12920235,3921912
,619,110619,396.480000000000018,425.000000000000000,1584.500000000000000,318941,176067,11057,4064,219723,6201,135550044,278978349,4699420,6438757
,620,110620,170.389999999999986,1.000000000000000,1598.000000000000000,286015,156417,11404,4214,156549,4221,286015,249953625,11404,6733935
,621,110621,375.560000000000002,863.500000000000000,739.299999999999955,301463,166589,4432,1771,255210,3519,260313338,123158918,3827151,1309168
,622,110622,213.289999999999992,449.000000000000000,434.800000000000011,290794,165188,29869,12978,244169,23599,130566306,71823635,13411293,5642848
,623,110623,117.439999999999998,332.300000000000011,697.700000000000045,292124,167634,32995,14300,222237,22500,97072950,116958427,10964117,9977393
,624,110624,293.920000000000016,371.199999999999989,1067.799999999999955,288496,162275,7353,3132,208114,4665,107089871,173277350,2729478,3344484
,625,110625,117.620000000000005,323.000000000000000,147.300000000000011,294264,166182,10522,4664,266402,9248,95047153,24478586,3398525,687016
,626,110626,257.350000000000023,759.000000000000000,3887.199999999999818,280074,161012,12764,7645,189896,8887,212576119,625887327,9688062,29719263
,627,110627,278.779999999999973,1231.700000000000045,2563.500000000000000,284481,165003,16624,8002,217665,11802,350395326,422985073,20475798,20512540
,628,110628,134.169999999999987,674.299999999999955,498.300000000000011,263644,153609,15080,8410,229470,13009,177775349,76543135,10168572,4190838
,629,110629,156.620000000000005,631.700000000000045,177.500000000000000,257592,149307,10980,6944,241756,10389,162720739,26501949,6935773,1232523
,630,110630,310.459999999999980,971.799999999999955,364.500000000000000,237308,139003,10566,6587,219014,9826,230615905,50666569,10268443,2401092
,631,110631,332.910000000000025,762.799999999999955,152.199999999999989,226553,132590,3865,2567,216363,3724,172814398,20180164,2948305,390626
,632,110632,293.879999999999995,1128.299999999999955,1493.000000000000000,265360,151498,12139,8072,214522,10323,299405967,226187124,13696435,12052085
,633,110633,168.610000000000014,574.200000000000045,198.800000000000011,281693,161093,7339,5883,260675,7085,161747923,32025344,4214169,1169560
,634,110634,127.569999999999993,785.299999999999955,1333.799999999999955,315689,179085,15373,9097,246199,12180,247910851,238863398,12072341,12133341
,635,110635,210.840000000000003,621.700000000000045,77.700000000000003,277302,158236,8993,6871,268873,8843,172398930,12294952,5590813,533845
,636,110636,295.360000000000014,978.200000000000045,0.000000000000000,233989,134835,2434,2428,233989,2434,228887820,0,2380783,0
,637,110637,387.019999999999982,783.700000000000045,135.000000000000000,242732,139855,1705,1838,232956,1718,190229179,18880466,1336374,248132
,638,110638,285.389999999999986,467.800000000000011,85.200000000000003,187129,112000,3319,2616,179622,3249,87539128,9542416,1552721,222889
,639,110639,371.370000000000005,595.700000000000045,11.199999999999999,188814,109755,1121,1040,187918,1120,112476276,1229252,667989,11650
,640,110640,314.720000000000027,0.000000000000000,4.000000000000000,325740,168202,0,0,168202,0,0,672807,0,0
,641,110641,471.569999999999993,1888.799999999999955,4929.000000000000000,316804,168348,7831,3255,225648,5021,598380042,829784864,14791300,16043652
,642,110642,258.339999999999975,312.800000000000011,1094.200000000000045,373700,195019,7374,3114,252061,4474,116893417,213389669,2306466,3407103
,643,110643,413.139999999999986,0.000000000000000,6010.300000000000182,298201,158153,9132,4156,158153,4156,0,950545750,0,24981595
,644,110644,496.899999999999977,138.199999999999989,3223.000000000000000,271940,151391,4200,1864,159313,2017,37582083,487932536,580386,6007174
,645,110645,334.850000000000023,0.000000000000000,1651.299999999999955,377064,198649,8946,3842,198649,3842,0,328029012,0,6344515
,646,110646,640.899999999999977,0.000000000000000,197.300000000000011,400257,208599,7232,2835,208599,2835,0,41156584,0,559329
,647,110647,280.019999999999982,1422.000000000000000,1443.799999999999955,293142,165463,13399,7556,244328,11165,416848550,238895296,19054071,10909255
,648,110648,141.219999999999999,476.000000000000000,307.000000000000000,325467,183835,14816,8614,285497,13066,154922192,56437414,7052618,2644555
,649,110649,109.430000000000007,738.200000000000045,388.199999999999989,300902,169500,19385,10513,269004,17231,222125887,65799912,14309675,4081218
,650,110650,631.990000000000009,1697.500000000000000,334.500000000000000,269863,153493,4146,3008,257383,4024,458091937,51343280,7037713,1006173
,651,110651,183.680000000000007,523.799999999999955,44.799999999999997,294608,165815,8108,5338,288226,7971,154315610,7428522,4247227,239140
,652,110652,369.879999999999995,1888.000000000000000,488.300000000000011,314999,170902,8103,4496,295374,7612,594718051,83451368,15298501,2195581
,653,110653,583.879999999999995,2090.199999999999818,796.799999999999955,253750,141925,4728,2753,232663,4355,530387438,113085701,9882386,2193254
,654,110654,915.129999999999995,862.200000000000045,43.000000000000000,197167,114065,0,0,194715,0,169997411,4904781,0,0
,655,350655,486.050000000000011,0.000000000000000,0.000000000000000,236258,106828,0,0,0,0,0,0,0,0
,656,350656,701.909999999999968,0.000000000000000,0.000000000000000,263384,119977,0,0,0,0,0,0,0,0
,657,350657,531.279999999999973,0.000000000000000,0.000000000000000,272073,124101,0,0,0,0,0,0,0,0
,658,350658,452.740000000000009,0.000000000000000,0.000000000000000,315815,145466,0,0,0,0,0,0,0,0
,659,350659,1009.080000000000041,0.000000000000000,3422.000000000000000,334759,154748,0,0,154748,0,0,529549132,0,0
,660,350660,302.860000000000014,0.000000000000000,1433.200000000000045,338121,156523,0,0,156523,0,0,224329361,0,0
,661,350661,903.159999999999968,0.000000000000000,87.299999999999997,278312,129226,0,0,129226,0,0,11281408,0,0
,662,350662,933.039999999999964,0.000000000000000,3600.699999999999818,398626,187964,3265,166,187964,166,0,676802310,0,597787
,663,350663,523.769999999999982,0.000000000000000,1743.500000000000000,425261,200111,4700,233,200111,233,0,348893860,0,406481
,664,350664,403.699999999999989,0.000000000000000,5.000000000000000,349167,162987,0,0,162987,0,0,814934,0,0
,665,350665,523.190000000000055,0.000000000000000,2534.199999999999818,377744,176928,0,0,176928,0,0,448370844,0,0
,666,350666,394.250000000000000,0.000000000000000,1877.500000000000000,401839,188729,0,0,188729,0,0,354339376,0,0
,667,350667,554.590000000000032,0.000000000000000,2056.000000000000000,419397,198905,0,0,198905,0,0,408949298,0,0
,668,350668,820.559999999999945,0.000000000000000,9155.000000000000000,397794,188500,19664,3060,188500,3060,0,1725715672,0,28012320
,669,350669,833.669999999999959,0.000000000000000,16963.700000000000728,458700,217497,10450,2099,217497,2099,0,-2147483648,0,35606746
,670,350670,1052.380000000000109,0.000000000000000,0.000000000000000,229282,112758,0,0,0,0,0,0,0,0
,671,350671,1868.950000000000045,0.000000000000000,0.000000000000000,179870,91232,0,0,0,0,0,0,0,0
,672,350672,333.519999999999982,0.000000000000000,71.000000000000000,302526,141630,0,0,141630,0,0,10055697,0,0
,673,350673,610.860000000000014,0.000000000000000,0.000000000000000,254599,129359,0,0,0,0,0,0,0,0
,674,350674,639.500000000000000,0.000000000000000,0.000000000000000,294327,150865,0,0,0,0,0,0,0,0
,675,350675,445.089999999999975,0.000000000000000,2638.699999999999818,368942,174480,0,0,174480,0,0,460399090,0,0
,676,350676,264.529999999999973,0.000000000000000,2574.300000000000182,347806,162502,0,0,162502,0,0,418329128,0,0
,677,350677,220.830000000000013,0.000000000000000,3229.800000000000182,383450,181482,0,0,181482,0,0,586151803,0,0
,678,350678,349.420000000000016,0.000000000000000,5461.199999999999818,330087,152249,0,0,152249,0,0,831464795,0,0
,679,350679,261.970000000000027,0.000000000000000,0.000000000000000,368106,176880,0,0,0,0,0,0,0,0
,680,350680,689.159999999999968,0.000000000000000,3584.300000000000182,413407,200715,0,0,200715,0,0,719423988,0,0
,681,350681,618.870000000000005,0.300000000000000,700.700000000000045,377347,188570,0,0,188703,0,113204,132131296,0,0
,682,350682,327.120000000000005,0.000000000000000,0.000000000000000,374732,187159,0,0,0,0,0,0,0,0
,683,350683,502.629999999999995,1.000000000000000,1422.500000000000000,435382,214861,0,0,215115,0,435382,305639125,0,0
,684,350684,310.199999999999989,7.700000000000000,1074.799999999999955,347433,173377,0,0,175399,0,2675234,186345563,0,0
,685,350685,240.650000000000006,1.000000000000000,1206.000000000000000,356266,177884,0,0,178126,0,356266,214528263,0,0
,686,350686,569.860000000000014,0.000000000000000,58.200000000000003,233658,114637,0,0,114637,0,0,6671854,0,0
,687,350687,582.490000000000009,0.000000000000000,284.000000000000000,296492,149990,0,0,149990,0,0,42597263,0,0
,688,350688,252.020000000000010,0.000000000000000,0.000000000000000,202481,99468,0,0,0,0,0,0,0,0
,689,350689,281.420000000000016,0.000000000000000,0.000000000000000,244158,124012,0,0,0,0,0,0,0,0
,690,350690,723.690000000000055,0.000000000000000,0.000000000000000,278929,143622,0,0,0,0,0,0,0,0
,691,350691,211.189999999999998,18.199999999999999,58.500000000000000,363675,186701,4831,4826,246501,4827,6618891,10922017,87916,282301
,692,350692,348.589999999999975,0.000000000000000,1.500000000000000,325612,171661,1995,2122,171661,2122,0,257492,0,3183
,693,350693,497.610000000000014,0.000000000000000,0.000000000000000,264822,141126,0,0,0,0,0,0,0,0
,694,350694,285.720000000000027,0.000000000000000,0.000000000000000,296641,161555,0,0,0,0,0,0,0,0
,695,350695,301.089999999999975,676.200000000000045,503.699999999999989,328696,169488,4218,3954,278978,4136,222264411,85371343,2852212,1991597
,696,350696,315.670000000000016,1523.000000000000000,1433.000000000000000,336018,174742,3526,3106,277232,3373,511754661,250405927,5370709,4451593
,697,350697,290.959999999999980,976.000000000000000,44.200000000000003,327637,175246,1792,1404,323543,1781,319773905,7745852,1748616,62053
,698,350698,161.319999999999993,849.299999999999955,262.000000000000000,334961,181708,5579,4940,310702,5478,284482161,47607531,4738545,1294284
,699,350699,181.409999999999997,471.199999999999989,121.200000000000003,385954,198411,4555,4128,360533,4497,181861467,24047389,2146418,500267
,700,350700,197.780000000000001,98.700000000000003,138.300000000000011,388312,198336,0,0,300794,0,38326406,27429890,0,0
,701,350701,218.750000000000000,560.500000000000000,0.000000000000000,381690,196311,0,0,381690,0,213937010,0,0,0
,702,350702,139.110000000000014,339.199999999999989,490.000000000000000,358398,186185,4736,4226,277757,4497,121568665,91230648,1606539,2070560
,703,350703,237.819999999999993,632.799999999999955,0.000000000000000,359162,187384,2665,2187,359162,2665,227277973,0,1686629,0
,704,350704,159.490000000000009,866.799999999999955,739.500000000000000,344803,183563,5261,4930,289637,5148,298875322,135744921,4560361,3645990
,705,350705,321.879999999999995,1070.700000000000045,181.800000000000011,341748,184530,7116,5598,327001,6973,365909839,33547521,7618746,1017762
,706,350706,529.720000000000027,87.000000000000000,1755.799999999999955,380645,193736,0,0,207786,0,33116151,340161817,0,0
,707,350707,220.469999999999999,1853.700000000000045,1.200000000000000,383523,202129,0,0,383452,0,710937468,242555,0,0
,708,350708,113.590000000000003,1225.799999999999955,0.500000000000000,392697,213359,0,0,392652,0,481367794,106679,0,0
,709,350709,232.599999999999994,538.299999999999955,151.199999999999989,374511,199875,3499,2787,348980,3395,201599394,30221160,1883467,421345
,710,350710,177.020000000000010,742.500000000000000,0.000000000000000,320810,175265,3464,2502,320810,3464,238201757,0,2572163,0
,711,350711,321.139999999999986,1097.500000000000000,42.200000000000003,370323,202850,9043,6700,366487,8989,406429482,8560268,9924678,282742
,712,350712,251.340000000000003,761.000000000000000,253.300000000000011,334977,184353,10821,7471,309569,10256,254917188,46696527,8234836,1892286
,713,350713,124.819999999999993,0.000000000000000,0.000000000000000,301345,172575,0,0,0,0,0,0,0,0
