OID_,TAZID,CO_TAZID,DEVACRES,HH,JOB,AUTO_JB,AUTO_HH,TRAN_JB,TRAN_HH,COMP_AUTO,COMP_TRAN,AUTO_JB_WT,AUTO_HH_WT,TRAN_JB_WT,TRAN_HH_WT
,365,570365,61.560000000000002,244.199999999999989,532.200000000000045,156026,104766,23156,10033,127604,15880,38101440,55756452,5654755,5339702
,366,570366,63.579999999999998,267.300000000000011,252.000000000000000,153548,103975,28041,14525,136200,23311,41043362,26201627,7495426,3660270
,367,570367,71.150000000000006,108.700000000000003,645.799999999999955,148240,99077,21979,9235,110270,12136,16113661,63984023,2389137,5964081
,368,570368,71.060000000000002,229.300000000000011,910.799999999999955,150214,100628,23343,10632,115800,14522,34443956,91651863,5352559,9683947
,369,570369,70.810000000000002,217.800000000000011,636.700000000000045,148651,100149,25841,12356,118320,17408,32376254,63764864,5628120,7867127
,370,570370,94.640000000000001,445.800000000000011,3.000000000000000,146022,99365,18960,9752,145843,18925,65096519,298094,8452343,29255
,371,570371,152.219999999999999,522.799999999999955,43.500000000000000,143346,96578,17768,8510,141225,17348,74941230,4201153,9288983,370205
,372,570372,59.189999999999998,272.699999999999989,124.000000000000000,137839,93917,13456,7375,128785,12203,37588632,11645732,3669467,914525
,373,570373,165.719999999999999,965.000000000000000,467.699999999999989,132303,90796,20336,9991,123306,18094,127672803,42465099,19624567,4672930
,374,570374,92.659999999999997,595.799999999999955,108.700000000000003,139441,96171,17832,10425,135358,17133,83078749,10453813,10624325,1133218
,375,570375,222.650000000000006,146.699999999999989,21.300000000000001,120887,83382,3898,2676,118016,3805,17734137,1776045,571907,56992
,376,570376,191.629999999999995,469.000000000000000,421.800000000000011,125067,85597,20422,10384,111675,17016,58656632,36104719,9577738,4379938
,377,570377,131.849999999999994,417.500000000000000,2378.199999999999818,144639,96964,22185,10617,108175,13337,60386802,230600580,9262315,25248872
,378,570378,70.370000000000005,321.699999999999989,77.000000000000000,146803,98665,23259,10629,141015,21740,47226489,7597239,7482314,818408
,379,570379,59.280000000000001,197.500000000000000,334.300000000000011,146599,98319,17240,8431,122870,12911,28953290,32867971,3404925,2818645
,380,570380,92.260000000000005,511.699999999999989,25.699999999999999,140163,94724,15500,7232,138896,15269,71721297,2434418,7931197,185853
,381,570381,57.000000000000000,239.500000000000000,146.300000000000011,132299,89956,17162,8629,121349,14955,31685527,13160567,4110254,1262369
,382,570382,157.240000000000009,648.200000000000045,6491.699999999999818,135742,92136,17509,10789,98626,11789,87988148,598117653,11349169,70039780
,383,570383,310.639999999999986,342.000000000000000,2825.000000000000000,103622,70655,23408,13603,76422,15319,35438857,199601079,8005614,38429793
,384,570384,113.849999999999994,214.000000000000000,354.300000000000011,128554,87044,18424,9501,108382,14088,27510595,30839708,3942809,3366071
,385,570385,232.189999999999998,373.300000000000011,12.699999999999999,109275,74475,5705,2766,108612,5649,40792241,945837,2129538,35122
,386,570386,316.670000000000016,1225.700000000000045,113.000000000000000,142528,97527,7280,3212,140277,7077,174696213,11020500,8923014,362986
,387,570387,205.479999999999990,670.299999999999955,196.699999999999989,132340,90025,15895,6532,126267,14552,88707387,17707901,10654702,1284802
,388,570388,188.300000000000011,488.800000000000011,1870.500000000000000,163982,111599,14855,6868,128045,9375,80154573,208746238,7261233,12845973
,389,570389,98.379999999999995,322.300000000000011,640.700000000000045,154810,105352,21539,9376,128516,15072,49895241,67499213,6942067,6006935
,390,570390,49.780000000000001,199.300000000000011,99.000000000000000,143082,96004,15157,7503,132679,13466,28516309,9504380,3020847,742775
,391,570391,85.000000000000000,1.000000000000000,190.000000000000000,145365,98260,13639,7318,98691,7376,145365,18669464,13639,1390389
,392,570392,104.439999999999998,467.300000000000011,86.299999999999997,154549,104422,14916,7468,149767,14206,72220551,9011653,6970308,644514
,393,570393,147.930000000000007,621.000000000000000,110.200000000000003,155347,104829,11089,6032,150699,10624,96470204,11552170,6886241,664690
,394,570394,232.960000000000008,703.500000000000000,352.300000000000011,154857,103956,10917,5632,143539,9742,108942167,36623854,7680221,1984097
,395,570395,201.840000000000003,581.700000000000045,344.500000000000000,148965,99857,10005,5623,136555,8897,86652854,34400785,5819719,1937084
,396,570396,160.159999999999997,622.000000000000000,110.799999999999997,133160,89429,9191,4878,129122,8793,82825382,9908702,5717022,540488
,397,570397,117.469999999999999,280.800000000000011,1704.299999999999955,129759,87824,16281,8645,97215,10355,36436453,149678732,4571591,14733239
,398,570398,73.709999999999994,206.300000000000011,365.000000000000000,142290,96261,14392,7500,119158,10929,29354495,35135271,2969113,2737570
,399,570399,205.139999999999986,1.000000000000000,19.300000000000001,188669,129587,4218,1779,134502,1982,188669,2501025,4218,34327
,400,570400,161.699999999999989,231.199999999999989,3035.199999999999818,168151,114620,14585,7587,120921,8410,38876581,347895485,3372068,23027114
,401,570401,689.500000000000000,856.700000000000045,877.299999999999955,164598,112803,0,0,145487,0,141011460,98962460,0,0
,402,570402,212.780000000000001,0.000000000000000,0.000000000000000,145760,99977,0,0,0,0,0,0,0,0
,403,570403,250.340000000000003,745.000000000000000,2091.800000000000182,172434,117310,13955,6274,138485,9224,128463321,245389799,10396112,13123376
,404,570404,298.300000000000011,307.800000000000011,571.799999999999955,165923,113145,10959,5277,138756,8034,51071130,64696092,3373032,3017513
,405,570405,154.389999999999986,869.799999999999955,223.300000000000011,151843,102370,8368,4547,145518,7879,132073143,22859127,7278418,1015305
,406,570406,147.770000000000010,473.800000000000011,22.199999999999999,145091,97585,6693,3810,143853,6618,68744276,2166394,3171278,84580
,407,570407,133.250000000000000,474.800000000000011,155.500000000000000,146829,98777,7042,4208,139258,6595,69714267,15359893,3343433,654338
,408,570408,106.840000000000003,267.699999999999989,659.700000000000045,158469,106840,8396,4724,128288,6249,42422073,70482554,2247488,3116142
,409,570409,398.439999999999998,461.800000000000011,164.300000000000011,143965,96664,2304,1350,135978,2143,66483137,15881970,1064072,221738
,410,570410,79.879999999999995,14.800000000000001,2185.000000000000000,163705,109975,5180,3082,110605,3107,2422841,240296106,76671,6734152
,411,570411,148.490000000000009,415.199999999999989,1231.799999999999955,160518,108014,4307,2419,127503,3120,66647069,133052154,1788089,2979765
,412,570412,635.490000000000009,1138.299999999999955,940.700000000000045,135152,90550,4264,2221,120853,3609,153844001,85180027,4854161,2089652
,413,570413,292.860000000000014,1033.200000000000045,2531.199999999999818,140629,93919,5606,3066,113391,4125,145298223,237728932,5792118,7760471
,414,570414,725.500000000000000,486.699999999999989,415.800000000000011,143439,96219,1583,807,127956,1329,69811659,40007688,770590,335471
,415,570415,394.930000000000007,1018.200000000000045,852.200000000000045,135562,91536,7181,3603,121325,6024,138028761,78006727,7311432,3070305
,416,570416,130.919999999999987,223.699999999999989,1819.299999999999955,145105,97371,9422,5304,105828,6033,32460056,177146365,2107653,9648991
,417,570417,935.120000000000005,1780.299999999999955,977.500000000000000,131862,89942,4689,2296,121856,4118,234753641,87918564,8347523,2244524
,418,570418,297.000000000000000,1485.299999999999955,841.000000000000000,139498,93878,6047,2948,128352,5290,207196311,78951674,8981307,2479208
,419,570419,330.720000000000027,455.000000000000000,142.000000000000000,144004,96858,2390,988,136873,2178,65521633,13753894,1087400,140309
,420,570420,399.180000000000007,318.199999999999989,140.000000000000000,119210,80539,2166,1063,111446,1945,37932696,11275515,689377,148836
,421,570421,200.240000000000009,0.000000000000000,0.000000000000000,53992,44273,780,826,0,0,0,0,0,0
,422,570422,271.589999999999975,0.000000000000000,0.000000000000000,88771,62506,0,0,0,0,0,0,0,0
,423,570423,283.170000000000016,0.000000000000000,0.000000000000000,165556,108696,865,437,0,0,0,0,0,0
,424,110424,1590.849999999999909,70.500000000000000,5.000000000000000,99541,79716,0,0,98770,0,7017654,398582,0,0
,425,110425,672.639999999999986,156.800000000000011,0.000000000000000,96961,76611,0,0,96961,0,15203414,0,0,0
,426,110426,1085.180000000000064,1045.799999999999955,314.500000000000000,106657,83341,0,0,103240,0,111541477,26210680,0,0
,427,110427,1140.089999999999918,1393.700000000000045,85.200000000000003,102455,78945,0,0,101662,0,142791195,6726109,0,0
,428,110428,579.809999999999945,279.000000000000000,52.799999999999997,126893,98437,0,0,124118,0,35403275,5197457,0,0
,429,110429,580.470000000000027,522.299999999999955,26.000000000000000,127738,98456,0,0,126928,0,66717438,2559861,0,0
,430,110430,643.860000000000014,647.500000000000000,20.000000000000000,121630,95088,0,0,121170,0,78755507,1901752,0,0
,431,110431,321.620000000000005,413.199999999999989,4.000000000000000,123694,95277,0,0,123538,0,51110450,381106,0,0
,432,110432,321.329999999999984,406.500000000000000,66.299999999999997,110062,86574,0,0,108061,0,44740112,5739887,0,0
,433,110433,206.340000000000003,353.199999999999989,2.300000000000000,134958,102754,3335,2687,134838,3332,47667077,236335,1177751,6181
,434,110434,322.959999999999980,860.200000000000045,441.300000000000011,136444,103675,2341,1973,129019,2258,117368732,45751653,2013963,870810
,435,110435,322.579999999999984,929.799999999999955,282.199999999999989,134946,102522,2547,2022,130157,2470,125472939,28931818,2368534,570541
,436,110436,323.350000000000023,425.500000000000000,65.200000000000003,136251,102527,3890,3017,133537,3820,57974742,6684754,1655164,196717
,437,110437,114.810000000000002,183.199999999999989,24.199999999999999,145190,108645,4245,3491,142627,4192,26598796,2629218,777653,84494
,438,110438,112.780000000000001,287.800000000000011,3.200000000000000,144950,107466,2769,2373,144714,2766,41716738,343892,796823,7593
,439,110439,161.539999999999992,107.299999999999997,1388.000000000000000,148131,110437,3385,3185,114931,3209,15894434,153286176,363209,4421461
,440,110440,155.169999999999987,379.500000000000000,144.699999999999989,148521,109719,5009,3064,141584,4661,56363846,15876374,1900897,443289
,441,110441,160.789999999999992,396.199999999999989,61.700000000000003,151141,110675,5968,4051,147837,5811,59882185,6828669,2364354,249918
,442,110442,160.729999999999990,194.000000000000000,1587.799999999999955,147828,108931,4600,4028,115787,4129,28678591,172960342,892463,6395697
,443,110443,160.830000000000013,129.500000000000000,112.799999999999997,147949,108519,5021,4066,134852,4704,19159418,12240973,650277,458700
,444,110444,160.580000000000013,349.699999999999989,1.000000000000000,159811,115088,6249,5384,159738,6248,55886036,115088,2185449,5384
,445,110445,164.520000000000010,493.800000000000011,58.799999999999997,158871,113369,5009,3052,155974,4884,78450694,6666107,2473329,179443
,446,110446,168.129999999999995,605.299999999999955,399.199999999999989,162703,111631,10929,5734,148732,9508,98484291,44563252,6615367,2289195
,447,110447,112.519999999999996,323.199999999999989,7.300000000000000,159686,113858,0,0,159102,0,51610521,831160,0,0
,448,110448,131.340000000000003,455.800000000000011,942.299999999999955,176373,122182,9403,5364,147034,7216,80390639,115131898,4285700,5054082
,449,110449,168.789999999999992,693.799999999999955,240.199999999999989,182368,126558,9518,5406,173156,8840,126526732,30399325,6603856,1298627
,450,110450,167.990000000000009,601.799999999999955,5.700000000000000,170652,119998,5444,3297,170380,5432,102698401,683988,3276202,18792
,451,110451,163.800000000000011,515.700000000000045,7.300000000000000,170756,121011,5522,3423,170357,5505,88058807,883380,2847838,24989
,452,110452,165.979999999999990,554.000000000000000,325.500000000000000,185113,127804,9477,5542,170716,8488,102552631,41600284,5250085,1803968
,453,110453,163.129999999999995,515.500000000000000,312.199999999999989,184712,125638,7588,4198,169533,6717,95219187,39224256,3911598,1310561
,454,110454,187.129999999999995,477.300000000000011,359.500000000000000,170282,119222,5226,3174,154926,4609,81275535,42860417,2494466,1140895
,455,110455,132.159999999999997,591.700000000000045,234.300000000000011,189768,128463,10418,5541,178463,9519,112285795,30098944,6164332,1298295
,456,110456,151.250000000000000,283.800000000000011,64.000000000000000,166726,114961,7458,3947,160821,7057,47316942,7357501,2116463,252634
,457,110457,322.310000000000002,484.199999999999989,237.000000000000000,125526,95517,0,0,118971,0,60779649,22637420,0,0
,458,110458,321.500000000000000,647.700000000000045,350.199999999999989,140494,104184,4076,3068,131928,3838,90997812,36485280,2639826,1074303
,459,110459,580.750000000000000,1029.500000000000000,591.700000000000045,132350,98489,0,0,123983,0,136254231,58276231,0,0
,460,110460,322.290000000000020,1480.000000000000000,2135.199999999999818,150133,108621,3295,2362,131382,2873,222197416,231927683,4876319,5042755
,461,110461,316.910000000000025,770.799999999999955,1578.500000000000000,143708,104861,2939,2265,122768,2576,110769989,165522485,2265361,3576069
,462,110462,610.769999999999982,947.000000000000000,950.700000000000045,153653,110404,5076,3220,137895,4400,145509864,104961145,4807173,3061208
,463,110463,161.310000000000002,377.800000000000011,114.299999999999997,147932,107880,4371,4516,142032,4392,55888576,12330665,1651218,516128
,464,110464,160.509999999999991,615.700000000000045,391.800000000000011,157442,113198,5985,5259,145650,5791,96937316,44350800,3684893,2060459
,465,110465,317.600000000000023,1135.700000000000045,124.200000000000003,150137,107759,4429,4103,147646,4410,170510688,13383715,5029964,509635
,466,110466,323.250000000000000,423.800000000000011,756.799999999999955,153824,109717,4678,3426,131555,4046,65190700,83033495,1982493,2592883
,467,110467,642.740000000000009,1822.299999999999955,901.000000000000000,149333,107118,5009,3010,140038,4569,272129313,96512902,9128788,2712236
,468,110468,1356.250000000000000,121.000000000000000,10981.000000000000000,152226,102776,6149,4864,103712,4888,18419302,1128582502,744003,53411311
,469,110469,189.219999999999999,598.700000000000045,549.000000000000000,187299,126358,9313,5043,166356,7846,112135781,69370708,5575858,2768771
,470,110470,78.150000000000006,260.699999999999989,747.000000000000000,175625,115880,14267,7748,138544,10221,45785427,86562530,3719530,5787951
,471,110471,267.199999999999989,918.000000000000000,3341.500000000000000,167113,110201,11905,6030,128688,7939,153409946,368237265,10928969,20150628
,472,110472,226.039999999999992,1415.799999999999955,1536.500000000000000,171113,112504,21096,9710,148689,16740,242261166,172862756,29867091,14919759
,473,110473,260.910000000000025,670.700000000000045,1953.700000000000045,181593,118306,18580,8778,142068,12459,121794602,231134216,12461875,17149881
,474,110474,161.020000000000010,0.000000000000000,884.000000000000000,173054,116989,9828,5761,116989,5761,0,103418317,0,5092589
,475,110475,314.449999999999989,0.000000000000000,2121.000000000000000,186694,124865,0,0,124865,0,0,264839538,0,0
,476,110476,136.270000000000010,0.000000000000000,22.199999999999999,195821,129853,0,0,129853,0,0,2882731,0,0
,477,110477,294.370000000000005,0.000000000000000,90.000000000000000,180450,120559,0,0,120559,0,0,10850312,0,0
,478,110478,3818.869999999999891,0.000000000000000,0.500000000000000,137033,94063,0,0,94063,0,0,47032,0,0
,479,110479,395.889999999999986,238.800000000000011,201.800000000000011,163198,105794,9318,3207,144514,7329,38971710,21349308,2225107,647129
,480,110480,1178.000000000000000,0.000000000000000,21282.000000000000000,170821,106406,7106,4478,106406,4478,0,-2147483648,0,95293577
,481,110481,1339.220000000000027,774.799999999999955,207.300000000000011,173676,116449,0,0,166092,0,134564108,24139911,0,0
,482,110482,520.870000000000005,621.799999999999955,60.500000000000000,166693,109540,0,0,163685,0,103649613,6627157,0,0
,483,110483,612.990000000000009,536.799999999999955,933.700000000000045,163081,104109,0,0,133696,0,87542144,97206862,0,0
,484,110484,754.269999999999982,432.000000000000000,1588.500000000000000,161221,102113,0,0,121182,0,69647345,162207197,0,0
,485,110485,226.080000000000013,14.699999999999999,472.000000000000000,164455,106792,1049,634,109774,655,2417491,50405850,15421,299038
,486,110486,112.180000000000007,0.000000000000000,35.299999999999997,189933,122287,3105,1585,122287,1585,0,4316725,0,55964
,487,110487,419.420000000000016,790.700000000000045,146.699999999999989,153053,100457,468,289,148015,451,121019373,14736974,369744,42410
,488,110488,465.259999999999991,959.799999999999955,208.000000000000000,183234,115570,553,292,175783,524,175868256,24038585,530536,60777
,489,110489,252.900000000000006,62.000000000000000,69.200000000000003,175382,111216,0,0,150405,0,10873678,7696143,0,0
,490,110490,1478.970000000000027,1250.200000000000045,846.799999999999955,124085,91273,0,0,114934,0,155131228,77289870,0,0
,491,110491,1941.490000000000009,1075.299999999999955,30.000000000000000,122697,88974,0,0,122168,0,131936116,2669229,0,0
,492,110492,292.230000000000018,761.299999999999955,412.000000000000000,150611,108145,5370,3270,140586,4875,114660118,44555609,4088502,1347185
,493,110493,318.660000000000025,864.500000000000000,575.000000000000000,150999,107570,7784,4375,139045,6846,130538410,61852658,6729511,2515686
,494,110494,323.389999999999986,831.700000000000045,126.000000000000000,142760,101910,2599,1458,139507,2508,118733397,12840603,2161869,183693
,495,110495,246.810000000000002,576.500000000000000,236.699999999999989,137517,98409,0,0,130089,0,79278352,23293392,0,0
,496,110496,329.139999999999986,713.500000000000000,582.299999999999955,154741,108438,7136,3616,140022,6017,110407810,63143557,5091680,2105802
,497,110497,291.470000000000027,1000.799999999999955,1607.000000000000000,159866,107487,13172,6049,134812,9765,159993428,172731104,13182079,9720356
,498,110498,309.579999999999984,792.500000000000000,157.699999999999989,157357,108993,2608,1286,152422,2473,124705522,17188192,2066659,202838
,499,110499,506.889999999999986,1387.500000000000000,530.299999999999955,162866,109940,3301,1445,153385,2969,225977211,58300975,4580335,766040
,500,110500,303.240000000000009,537.799999999999955,74.799999999999997,144353,100986,0,0,141162,0,77632790,7553723,0,0
,501,110501,314.930000000000007,379.000000000000000,178.000000000000000,178819,119255,0,0,166223,0,67772526,21227326,0,0
,502,110502,319.920000000000016,821.000000000000000,177.500000000000000,162689,112089,0,0,157128,0,133567343,19895860,0,0
,503,110503,326.360000000000014,600.700000000000045,634.500000000000000,186052,124273,0,0,162809,0,111761396,78851304,0,0
,504,110504,348.459999999999980,1762.299999999999955,626.500000000000000,173328,114220,13647,6470,163354,12436,305456583,71558880,24049624,4053683
,505,110505,373.689999999999998,1781.799999999999955,4086.199999999999818,172240,113472,12366,6361,138918,8961,306897775,463670777,22033592,25993356
,506,110506,1757.299999999999955,8.699999999999999,51.700000000000003,122359,87922,0,0,95760,0,1064526,4545544,0,0
,507,110507,607.669999999999959,760.299999999999955,7.500000000000000,187945,126169,0,0,187599,0,142894737,946269,0,0
,508,110508,464.870000000000005,329.500000000000000,269.000000000000000,184050,123520,0,0,164804,0,60644511,33226942,0,0
,509,110509,483.199999999999989,586.200000000000045,16.199999999999999,168869,115612,0,0,168042,0,98991048,1872908,0,0
,510,110510,377.319999999999993,425.000000000000000,795.299999999999955,165505,112476,0,0,138112,0,70339804,89452207,0,0
,511,110511,255.849999999999994,635.200000000000045,18.300000000000001,186792,125367,1332,753,185798,1323,118650128,2294221,846227,13779
,512,110512,402.329999999999984,717.799999999999955,4203.800000000000182,159376,106564,6744,3657,118721,4367,114400302,447974334,4840664,15371430
,513,110513,345.149999999999977,1847.200000000000045,4119.800000000000182,188217,123686,16016,7788,152069,11407,347673637,509560118,29584327,32083427
,514,110514,238.479999999999990,587.299999999999955,157.699999999999989,177764,118430,7083,3616,169876,6622,104400580,18676449,4159967,570184
,515,110515,286.449999999999989,1491.299999999999955,712.500000000000000,215832,140894,14915,6709,199770,13156,321869966,100387217,22243345,4780275
,516,110516,1139.329999999999927,1058.299999999999955,309.199999999999989,156410,105729,0,0,149163,0,165528262,32691499,0,0
,517,110517,390.870000000000005,590.700000000000045,72.299999999999997,196166,129700,1610,916,191824,1565,115875130,9377282,951234,66210
,518,110518,271.240000000000009,55.299999999999997,1654.200000000000045,206441,133600,1511,807,137628,846,11416211,221000587,83559,1335564
,519,110519,428.920000000000016,489.199999999999989,26.199999999999999,182333,121628,75,20,180532,74,89197463,3186646,36922,525
,520,110520,421.610000000000014,420.699999999999989,696.200000000000045,204074,132270,227,60,169188,146,85854063,92086424,95687,41944
,521,110521,486.069999999999993,308.199999999999989,21.800000000000001,165097,109262,0,0,162930,0,50882950,2381905,0,0
,522,110522,489.399999999999977,456.199999999999989,281.199999999999989,179193,115682,0,0,162658,0,81747650,32529886,0,0
,523,110523,657.549999999999955,732.000000000000000,243.199999999999989,168670,109267,0,0,159198,0,123466638,26573663,0,0
,524,110524,119.989999999999995,1017.000000000000000,1399.299999999999955,183522,116172,17302,5844,153889,12261,186641886,162559980,17596583,8178149
,525,110525,308.420000000000016,1627.299999999999955,660.000000000000000,166619,106007,16379,5267,155221,14290,271139409,69964730,26654294,3475891
,526,110526,344.240000000000009,1581.799999999999955,4655.800000000000182,166690,105497,14925,5613,128324,9087,263670607,491172661,23608934,26130903
,527,110527,347.399999999999977,1959.000000000000000,9299.000000000000000,161972,104279,11452,5219,119827,6899,317302610,969689310,22435353,48534946
,528,110528,451.029999999999973,1477.299999999999955,824.299999999999955,157297,100243,9823,2621,143511,8083,232374266,82630141,14511653,2160104
,529,110529,580.350000000000023,572.000000000000000,1041.500000000000000,181249,117137,0,0,148569,0,103674474,121998033,0,0
,530,110530,479.740000000000009,1938.500000000000000,888.200000000000045,171617,112015,10269,3628,159257,8891,332679229,99491854,19905664,3222337
,531,110531,191.550000000000011,246.500000000000000,50.200000000000003,166177,109025,3108,1395,160224,2930,40962754,5473075,766211,70020
,532,110532,374.290000000000020,824.500000000000000,105.500000000000000,183006,117002,0,0,178512,0,150888633,12343690,0,0
,533,110533,465.560000000000002,997.200000000000045,43.000000000000000,168773,108486,418,227,167324,413,168300098,4664902,416433,9740
,534,110534,552.620000000000005,1067.799999999999955,140.300000000000011,185615,118857,0,0,180956,0,198199833,16675620,0,0
,535,110535,680.779999999999973,1615.799999999999955,983.500000000000000,182929,118148,1731,920,166221,1522,295576968,116198827,2797629,904907
,536,110536,371.220000000000027,351.500000000000000,24.300000000000001,197531,125310,834,416,194788,818,69431995,3045031,293257,10107
,537,110537,361.240000000000009,459.699999999999989,24.000000000000000,210693,133441,1785,939,208457,1761,96855578,3202586,820612,22524
,538,110538,216.060000000000002,724.200000000000045,293.300000000000011,183280,120808,11661,5259,171546,10459,132731511,35432846,8445245,1542589
,539,110539,207.090000000000003,531.200000000000045,1318.799999999999955,181504,119008,7940,4331,144858,5824,96415034,156947661,4217467,5712200
,540,110540,73.489999999999995,263.300000000000011,693.200000000000045,202746,132555,15028,8695,160594,11225,53383112,91887141,3956800,6027245
,541,110541,286.550000000000011,1510.799999999999955,703.299999999999955,181171,119078,10102,5267,168132,9087,273713044,83747623,15261866,3704355
,542,110542,836.779999999999973,1670.500000000000000,740.299999999999955,187667,122944,2468,1381,174597,2248,313498235,91015782,4122499,1022453
,543,110543,434.589999999999975,1635.299999999999955,472.800000000000011,195722,128906,9696,5379,186254,9084,320063441,60946866,15855946,2543409
,544,110544,860.320000000000050,1315.799999999999955,359.300000000000011,182139,119356,1643,935,173670,1548,239657904,42884706,2162027,335776
,545,110545,424.819999999999993,830.200000000000045,2585.000000000000000,203549,132107,8754,5234,157824,6501,168986494,341497485,7267962,13529834
,546,110546,665.679999999999950,1454.700000000000045,108.799999999999997,184339,120149,1821,1162,181710,1794,268158349,13072256,2649390,126427
,547,110547,385.060000000000002,632.500000000000000,4.300000000000000,211681,134022,2308,1505,211381,2305,133888172,576293,1459812,6472
,548,110548,237.479999999999990,685.299999999999955,388.000000000000000,211528,136392,7685,4632,193171,6939,144959884,52920052,5266570,1797376
,549,110549,256.829999999999984,674.000000000000000,731.500000000000000,199647,129192,6469,3973,172690,5514,134562318,94503817,4360015,2906187
,550,110550,270.149999999999977,562.000000000000000,177.199999999999989,205036,130035,1997,1314,193593,1893,115230182,23042177,1122506,232768
,551,110551,302.449999999999989,425.699999999999989,1729.200000000000045,193958,123927,4441,2757,145024,3264,82567985,214294975,1890738,4767263
,552,110552,380.930000000000007,585.299999999999955,503.000000000000000,199837,126318,4365,2399,175636,3718,116964685,63538072,2554803,1206914
,553,110553,849.309999999999945,1142.000000000000000,156.500000000000000,206125,127604,0,0,200426,0,235394685,19970091,0,0
,554,110554,456.629999999999995,851.000000000000000,163.800000000000011,203577,129964,6572,3831,196287,6301,173243758,21288070,5592969,627469
,555,110555,438.750000000000000,1137.200000000000045,183.699999999999989,187380,119263,2641,1421,181627,2538,213088004,21908575,3003666,260949
,556,110556,359.850000000000023,528.200000000000045,602.799999999999955,219180,135183,6124,3109,186039,4934,115770803,81488396,3234619,1873961
,557,110557,277.069999999999993,902.700000000000045,87.500000000000000,225350,139123,3683,1192,220828,3552,203423837,12173301,3324319,104280
,558,110558,361.519999999999982,746.299999999999955,432.800000000000011,215388,132459,7908,3971,194758,6928,160744234,57328297,5901406,1718730
,559,110559,353.399999999999977,510.000000000000000,100.500000000000000,202552,125213,4416,2078,194730,4179,103301693,12583942,2251960,208859
,560,110560,179.990000000000009,71.000000000000000,560.200000000000045,199160,122637,10015,5063,136536,5962,14140346,68701186,711061,2836174
,561,110561,248.180000000000007,324.800000000000011,22.199999999999999,181823,111867,7546,3124,179195,7380,59056148,2483439,2450923,69345
,562,110562,196.520000000000010,11.699999999999999,4549.199999999999818,157435,95658,14496,7290,95935,7322,1841990,435165639,169608,33163846
,563,110563,953.340000000000032,1127.299999999999955,392.800000000000011,168667,103912,0,0,157921,0,190138643,40816679,0,0
,564,110564,453.009999999999991,1377.000000000000000,1400.099999999999909,219227,135441,1508,192,188450,1024,301875818,189630721,2075980,268306
,565,110565,179.189999999999998,0.000000000000000,2924.800000000000182,210901,128186,17269,7680,128186,7680,0,374917064,0,22463467
,566,110566,657.320000000000050,419.800000000000011,76.299999999999997,170595,105140,0,0,164440,0,71615582,8022152,0,0
,567,110567,509.060000000000002,443.800000000000011,68.500000000000000,192446,118056,1545,176,186421,1434,85407595,8086838,685817,12078
,568,110568,498.029999999999973,263.500000000000000,851.500000000000000,197600,119631,2241,359,147034,1021,52067479,101865906,590488,305864
,569,110569,385.019999999999982,3.000000000000000,0.000000000000000,163476,99550,0,0,163476,0,490429,0,0,0
,570,110570,218.280000000000001,350.300000000000011,2740.500000000000000,202655,121141,9690,4595,136050,5527,70989939,331986628,3394273,12592123
,571,110571,199.389999999999986,229.500000000000000,1526.200000000000045,215652,125714,9064,4755,144462,5653,49492146,191864891,2080278,7256879
,572,110572,119.680000000000007,245.699999999999989,244.000000000000000,213114,126124,10837,4754,181635,8636,52362026,30774348,2662669,1159937
,573,110573,198.330000000000013,433.199999999999989,5.300000000000000,223479,129452,4819,2478,222826,4803,96810986,686096,2087613,13132
,574,110574,187.629999999999995,401.199999999999989,1.800000000000000,195108,115501,4594,2146,194904,4587,78277224,207903,1842985,3862
,575,110575,361.879999999999995,12.300000000000001,6.200000000000000,180174,108910,0,0,164246,0,2216136,675244,0,0
,576,110576,306.389999999999986,24.199999999999999,1722.299999999999955,164415,95563,0,0,97217,0,3978847,164588604,0,0
,577,110577,539.539999999999964,84.799999999999997,1924.799999999999955,188905,106756,0,0,112640,0,16019106,205483114,0,0
,578,110578,344.040000000000020,656.700000000000045,1.500000000000000,195767,114795,9023,4388,195662,9017,128560455,172192,5925332,6582
,579,110579,216.479999999999990,496.000000000000000,131.199999999999989,188253,108049,5353,3010,177728,5045,93373410,14176026,2654888,394910
,580,110580,209.409999999999997,503.300000000000011,12.500000000000000,190260,109173,5899,3312,189126,5863,95757720,1364667,2968866,41404
,581,110581,205.560000000000002,443.000000000000000,21.000000000000000,216407,122882,4113,2410,213942,4068,95868232,2580521,1822178,50603
,582,110582,186.500000000000000,426.800000000000011,78.799999999999997,209453,119331,7148,4120,200858,6859,89394421,9403274,3050779,324654
,583,110583,210.189999999999998,548.299999999999955,121.799999999999997,199808,113974,6405,3801,190146,6112,109554754,13882009,3511662,462928
,584,110584,279.399999999999977,108.799999999999997,2.800000000000000,263669,150081,0,0,262024,0,28687232,420226,0,0
,585,110585,154.969999999999999,329.000000000000000,1415.700000000000045,251361,142521,17319,6919,174004,9927,82697808,201767037,5697803,9795108
,586,110586,122.500000000000000,0.000000000000000,685.700000000000045,245567,139212,17600,6956,139212,6956,0,95457350,0,4770063
,587,110587,284.750000000000000,18.000000000000000,8.800000000000001,229193,130578,0,0,207671,0,4125472,1149089,0,0
,588,110588,405.139999999999986,658.799999999999955,33.000000000000000,243573,137272,3016,1393,240617,2971,160465739,4529974,1987218,45954
